incident_zip,month,hours_elapsed
11434.0,9,301.93555844907445
11435.0,1,39.158134057971004
11435.0,2,57.6705914205345
11435.0,3,87.30103262353263
11435.0,4,65.68419462193836
11435.0,5,92.4778891708968
11435.0,6,76.09869715603378
11435.0,7,88.86468634442681
11435.0,8,139.08928785580116
11435.0,9,280.38352629007915
11436.0,1,39.4752219029374
11436.0,2,54.14556448731693
11436.0,3,56.63134713701435
11436.0,4,92.9737405468296
11436.0,5,112.87965945165944
11436.0,6,94.81732034273078
11436.0,7,144.86482100779403
11436.0,8,137.70661092836266
11436.0,9,250.95745618386232
11691.0,1,43.422728691019735
11691.0,2,77.13162526129608
11691.0,3,109.83048908480251
11691.0,4,91.34417714884684
11691.0,5,106.43669350341555
11691.0,6,155.43427809549763
11691.0,7,143.34590956187074
11691.0,8,212.12479958738564
11691.0,9,463.8833148725047
11692.0,1,42.19163391557494
11692.0,2,72.70331081081082
11692.0,3,91.28247594997596
11692.0,4,78.49419472502807
11692.0,5,160.80409570154112
11692.0,6,146.76399362477216
11692.0,7,66.80849196453315
11692.0,8,207.10613018925525
11692.0,9,722.8973276748974
11693.0,1,52.867536231884024
11693.0,2,49.3126060220526
11693.0,3,57.426433276059576
11693.0,4,64.18472871994803
11693.0,5,47.3123725895317
11693.0,6,50.5849909495962
11693.0,7,88.47139140044203
11693.0,8,161.36145894788595
11693.0,9,260.07473520249226
11694.0,1,41.60186843093096
11694.0,2,107.32430652006167
11694.0,3,113.63913759689905
11694.0,4,105.95363522686672
11694.0,5,79.78912545787549
11694.0,6,62.53129334748757
11694.0,7,46.3726771125116
11694.0,8,87.68398037258814
11694.0,9,260.585550076704
11695.0,1,11.330694444444445
11695.0,4,44.99768518518519
11695.0,5,418.2311111111111
11695.0,6,12.893888888888888
11695.0,7,3.366990740740741
11695.0,8,23.046944444444446
11695.0,9,16.37472222222222
11697.0,1,263.13368055555554
11697.0,2,299.65212962962966
11697.0,3,16.24361111111111
11697.0,4,21.905578703703707
11697.0,5,159.54246212121214
11697.0,6,71.44274904214559
11697.0,7,70.90733228511529
11697.0,8,191.1945436507937
11697.0,9,182.1789285714286
12345.0,1,2.250925925925926
12345.0,2,18.609055555555557
12345.0,3,5.338888888888889
12345.0,5,0.6030555555555556
12345.0,6,0.18244444444444446
12345.0,7,323.70909722222217
12345.0,8,0.6279861111111111
12345.0,9,1.027388888888889
